id,Brand_Name,Color,Occasion,Size,Width,Model_Name,Market_Price,Lenskart_Price,Offer_Name,Quantity,Suited_For,Search_Product Name,Classification,Average_Ratings,Total_No_of_Ratings,Purchase_Count,Wishlist_Count
138581,John Jacobs,Silver,Any occasion,Medium,137 mm,JJ S13145,3500,3500,JJSUN,1221,Any age group,Silver Square Full Rim Sunglasses,sunglasses,4.65,23,14415,1776
200678,John Jacobs,Gunmetal,Any occasion,Medium,134 mm,JJ E14685,5000,5000,JJEYE,318,Any age group,Gunmetal Rimless Rectangle Eyeglasses,eyeframe,5.0,1,3623,0
151033,Lenskart Blu,Transparent,Any occasion,Wide,139 mm,LB E14452,1200,1200,LKBLUCE,486,Any age group,Transparent Full Rim Cat Eye Eyeglasses,non_power_reading,4.55,14,8865,1243
138242,John Jacobs,Grey,Any occasion,Wide,140 mm,JJ S13081,5000,5000,JJSUN,430,Any age group,Grey Transparent Rectangle Full Rim Sunglasses,sunglasses,4.8,17,6930,927
204144,Hooper,Black,Any occasion,5-8 yrs,123 mm,HP E15012M,1000,1000,HOOPEREYE,2524,5-8 yrs,Black Full Rim Round Eyeglasses,eyeframe,0.0,0,4151,0
206464,Vincent Chase Polarized,Gunmetal,Any occasion,Medium,137 mm,VC S15373,2000,2000,VCSUN,1713,Any age group,Gunmetal Aviator Full Rim Sunglasses,sunglasses,4.5,2,7238,0
211389,Lenskart Air,Green,Any occasion,Medium,137 mm,LA E16155,1700,1700,VCEYE,279,Any age group,No search keywords,eyeframe,0.0,0,1843,0
135940,John Jacobs,Transparent,Any occasion,Wide,141 mm,JJ E12649,5000,5000,JJEYE,406,,Grey Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.45,42,11293,2177
212502,Vincent Chase,Grey,Any occasion,Extra Narrow,127 mm,VC E11801,1700,1700,VCEYE,523,Any age group,No search keywords,eyeframe,0.0,0,1536,0
136191,John Jacobs,Blue,Festive,Medium,134 mm,JJ E11729,3500,3500,JJBOGO,1,Any age group,Blue Transparent Full Rim Wayfarer Eyeglasses,eyeframe,4.45,96,29321,9331
207042,John Jacobs,Gold,Any occasion,Wide,139 mm,JJ S15452,6000,6000,JJSUN,1878,Any age group,Gold Tortoise Clubmaster Full Rim Sunglasses,sunglasses,0.0,0,3232,0
211931,Vincent Chase,Tortoise,Any occasion,Medium,135 mm,VC E16238,1700,1700,VCEYE,1018,Any age group,No search keywords,eyeframe,0.0,0,1292,0
131651,John Jacobs,Gold,Any occasion,Medium,136 mm,JJ E11209,5000,5000,JJBOGO,4418,Any age group,Pro Titanium Gold Half Rim Rectangle Eyeglasses,eyeframe,4.25,48,13061,540
209331,Vincent Chase Polarized,Silver,Any occasion,Extra Wide,147 mm,VC S15767,1500,1500,VCSUN,9,Any age group,Geometric Full Rim Sunglasses,sunglasses,0.0,0,2781,0
136401,John Jacobs,Grey,Working,Wide,139 mm,JJ S12807,5000,5000,JJSUN,31,Any age group,Grey Hexagonal Full Rim Sunglasses,sunglasses,4.6,13,9939,2088
147495,Vincent Chase,Transparent,Any occasion,Medium,135 mm,VC E13924,1700,1700,VCEYE,441,Any age group,Brown Transparent Full Rim Cat Eye Eyeglasses,eyeframe,4.75,16,18956,3057
209222,Vincent Chase,Black,Any occasion,Wide,139 mm,VC E11260-L,1700,1700,VCEYE,1074,Any age group,No search keywords,eyeframe,5.0,1,1822,0
210831,Aqualens,No color available,,No size,,Aqualens Comfort Contact lens Solution 360 ml x 2,1098,598,,3235,,Aqualens Solution 360 ML Combo Pack,contact_lens_solution,0.0,0,113450,0
215451,Vincent Chase Polarized,Brown,Any occasion,Medium,139 mm,VC S16660,2000,2000,VCSUN,1058,Any age group,No search keywords,sunglasses,0.0,0,603,0
209301,Vincent Chase Polarized,Silver,Any occasion,Wide,144 mm,VC S15753,2000,2000,VCSUN,1491,Any age group,Rectangle/ Square Full Rim Sunglasses,sunglasses,0.0,0,3852,0
210153,Lenskart Air,Black,Any occasion,Wide,139 mm,LA E11415,3000,3000,VCEYE,2214,Any age group,Black Full Rim Rectangle Lenskart Air Switch LA E11415-C6 Eyeglasses,eyeframe,5.0,1,3110,0
213665,Hooper,Orange,Any occasion,5-8 yrs,124 mm,HP S16593L,1000,1000,HOOPERSUN,564,5-8 yrs,No search keywords,sunglasses,0.0,0,479,0
213661,Hooper,Black,Any occasion,8-12 yrs,127 mm,HP S16592L,1000,1000,HOOPERSUN,557,8-12 yrs,No search keywords,sunglasses,0.0,0,476,0
212404,Lenskart STUDIO,Blue,Any occasion,Medium,134 mm,LK E16372,2000,2000,No offer,20,Any age group,No search keywords,eyeframe,0.0,0,2789,0
213183,Lenskart STUDIO,Black,,Medium,136 mm,LK S16523,3000,3000,,49,,Black Full Rim Rectangle Sunglasses,sunglasses,0.0,0,2274,0
206962,Vincent Chase Polarized,Black,Vacation,Extra Wide,150 mm,VC S15449,2000,2000,VCSUN,3357,Any age group,Black Aviator Full Rim Sunglasses,sunglasses,5.0,2,5531,0
211273,Vincent Chase Polarized,Black,Any occasion,Medium,139 mm,VC S13118-M,2000,2000,VCSUN,547,Any age group,Black Rectangle/ Square Full Rim Sunglasses,sunglasses,0.0,0,2056,0
213659,Hooper,Blue,Any occasion,5-8 yrs,124 mm,HP S16591L,1000,1000,HOOPERSUN,580,5-8 yrs,No search keywords,sunglasses,0.0,0,453,0
212032,Hooper,Black,Any occasion,5-8 yrs,120 mm,LK E16275,2000,2000,HOOPEREYE,290,5-8 yrs,No search keywords,eyeframe,0.0,0,1884,0
212902,Vincent Chase Polarized,Silver,Any occasion,Medium,139 mm,VC S16466,2000,2000,VCSUN,27,Any age group,No search keywords,sunglasses,0.0,0,1693,0
208168,John Jacobs,Tortoise,Any occasion,Extra Wide,144 mm,JJ S15568,6000,6000,JJSUN,86,Any age group,Tortoise Round Full Rim Sunglasses,sunglasses,3.0,2,2058,0
211019,Hooper,Transparent,,8-12 yrs,129 mm,HP S16089,1000,1000,HOOPERSUN,35,8-12 yrs,Hooper Transparent Full Rim  Sunglasses,sunglasses,0.0,0,1418,0
213230,Vincent Chase,Silver,,Medium,138 mm,VC S16535,1500,1500,VCSUN,658,,sss,sunglasses,0.0,0,537,0
146257,John Jacobs,Black,,Medium,134 mm,JJ E13732,3500,3500,JJBOGO,351,,Matte Black Full Rim Square Eyeglasses,eyeframe,4.3,13,3162,3534
209322,Vincent Chase Polarized,Silver,Any occasion,Wide,142 mm,VC S15762,1500,1500,VCSUN,123,Any age group,Round Full Rim Sunglasses,sunglasses,0.0,0,2354,0
213655,Hooper,Blue,Any occasion,8-12 yrs,126 mm,HP S16590M,1000,1000,HOOPERSUN,580,8-12 yrs,No search keywords,sunglasses,0.0,0,468,0
149605,Vincent Chase,Blue,Any occasion,Wide,140 mm,VC E14210,1700,1700,VCEYE,621,Any age group,Gunmetal Blue Full Rim Geometric Eyeglasses,eyeframe,4.65,54,21953,3860
215361,Vincent Chase,Black,,Medium,136 mm,VC E16649,2000,2000,VCEYE,1740,,Black Half Rim Rectangle Eyeglasses,eyeframe,0.0,0,477,0
211453,Lenskart Air,Gunmetal,Any occasion,Extra Narrow,129 mm,LA E16171,2000,2000,VCEYE,200,Any age group,No search keywords,eyeframe,0.0,0,1867,0
213652,Hooper,Black,Any occasion,8-12 yrs,129 mm,HP S16589M,1000,1000,HOOPERSUN,581,8-12 yrs,No search keywords,sunglasses,0.0,0,464,0
200378,Vincent Chase Polarized,Black,Vacation,Medium,138 mm,VC S11075,1500,1500,VCSUN,3309,,Black Aviator Full Rim Sunglasses,sunglasses,4.4,190,13754,0
210004,Vincent Chase Polarized,Blue,Vacation,Medium,138 mm,VC S15867,1500,1500,VCSUN,62,,Full Rim Sunglasses,sunglasses,0.0,0,2190,0
215418,Lenskart Air,Grey,Any occasion,Medium,134 mm,LA E16647,1700,1700,VCEYE,1715,Any age group,No search keywords,eyeframe,0.0,0,1117,0
215460,Vincent Chase Polarized,Brown,Any occasion,Medium,136 mm,VC S16663,2000,2000,VCSUN,1110,Any age group,No search keywords,sunglasses,0.0,0,513,0
205547,Vincent Chase Online,Brown,Any occasion,Medium,137 mm,VC E15217,1700,1700,VCEYE,1484,Any age group,Brown Full Rim Round Eyeglasses,eyeframe,0.0,0,3108,0
150591,Lenskart Air,Grey,,Wide,138 mm,LA E14365,1700,1700,VCEYE,3499,,Grey Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.7,19,12603,843
151322,Aquacolor Premium,No color available,Any occasion,No size,,Aquacolor Premium Dusk Blue Zero Power Monthly,1299,549,AQUACOLOR,50007,Any age group,Aquacolor Dusk Blue Premium Zero Power Monthly 2LP,contact_lens,4.75,9,12672,312
210781,Lenskart Air,Grey,Any occasion,Medium,134 mm,LA E16029,2000,2000,VCEYE,196,Any age group,No search keywords,eyeframe,0.0,0,1714,0
210124,John Jacobs,Black,,Medium,137 mm,JJ E15892,5000,5000,JJBOGO,8,,Black Full Rim Rectangle John Jacobs Pro Titanium JJ E15892-C2 Eyeglasses,eyeframe,0.0,0,1452,0
131653,John Jacobs,Brown,Any occasion,Medium,136 mm,JJ E11209,5000,5000,JJBOGO,2529,Any age group,Pro Titanium Brown Half Rim Rectangle Eyeglasses,eyeframe,4.25,48,17538,909
210405,Vincent Chase Polarized,Black,Sports,Extra Wide,148 mm,VC S14461-XW,2000,2000,VCSUN,650,,Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,4124,0
211435,Lenskart Air,Grey,,Wide,138 mm,LA E16164,1700,1700,VCEYE,1595,,Grey Blue Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,1301,0
209326,Vincent Chase Polarized,Black,Any occasion,Wide,142 mm,VC S15764,2000,2000,VCSUN,32,Any age group,Round Full Rim Sunglasses,sunglasses,0.0,0,2742,0
215362,Vincent Chase,Blue,Any occasion,Medium,136 mm,VC E16649,2000,2000,VCEYE,1237,Any age group,Blue Half Rim Rectangle Eyeglasses,eyeframe,0.0,0,463,0
201372,John Jacobs,Black,Any occasion,Wide,140 mm,JJ E11291,5000,5000,JJEYE,5409,,Gunmetal Black Full Rim Square Eyeglasses,eyeframe,4.6,199,2192,0
207977,Vincent Chase Online,Silver,Any occasion,Wide,138 mm,VC E15544,2000,2000,VCEYE,4,Any age group,No search keywords,eyeframe,4.0,2,2805,0
210504,Vincent Chase,Blue,Any occasion,Extra Narrow,125 mm,VC E13447,1700,1700,No offer,201,Any age group,Blue Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,1747,0
216533,Aquacolor Candypack,No color available,,No size,,Aquacolor Candypack Spicy Gray Powered Daily,199,199,,0,,Aquacolor Spicy Grey Daily Disposable Candy Pack - 2 Lens Pack,contact_lens,0.0,0,97417,0
151321,Aquacolor Premium,No color available,Any occasion,No size,,Aquacolor Premium Brown Zero Power Monthly,1299,549,AQUACOLOR,49984,Any age group,Aquacolor Brown Premium Zero Power Monthly 2LP,contact_lens,4.75,9,16768,259
212505,Vincent Chase,Black,Any occasion,Extra Wide,142 mm,VC E13496,1700,1700,VCEYE,55,Any age group,No search keywords,eyeframe,0.0,0,2145,0
211451,Lenskart Air,Black,Any occasion,Extra Wide,142 mm,LA E16170,2000,2000,VCEYE,107,Any age group,No search keywords,eyeframe,0.0,0,2027,0
215368,Vincent Chase,Black,Any occasion,Medium,135 mm,VC E16652,2000,2000,VCEYE,1731,Any age group,Black Half Rim Rectangle Eyeglasses,eyeframe,0.0,0,458,0
215452,Vincent Chase Polarized,Grey,Any occasion,Medium,139 mm,VC S16660,2000,2000,VCSUN,733,Any age group,No search keywords,sunglasses,0.0,0,493,0
212849,John Jacobs,Gold,,Wide,140 mm,JJ E16451,6000,6000,JJEYE,123,,Gold Rectangle Rimless Eyeglasses,eyeframe,0.0,0,887,0
151325,Aquacolor Premium,No color available,Any occasion,No size,,Aquacolor Premium Emerald Zero Power Monthly,1299,549,AQUACOLOR,49988,Any age group,Aquacolor Emerald Premium Zero Power Monthly 2LP,contact_lens,4.75,9,11491,461
201452,John Jacobs,Gold,Any occasion,Medium,137 mm,JJ E13595,3500,3500,JJEYE,1674,Any age group,Gold Full Rim Square Eyeglasses,eyeframe,4.8,12,2493,0
211310,Vincent Chase,Gold,Any occasion,Medium,136 mm,VC E13393-M,2000,2000,No offer,749,Any age group,Gold Half Rim Cat Eye Eyeglasses,eyeframe,0.0,0,2433,0
213175,Lenskart STUDIO,Gunmetal,,Medium,134 mm,LK S16518,3000,3000,,85,,Gunmetal Full Rim Rectangle Sunglasses,sunglasses,0.0,0,2319,0
146978,Vincent Chase,Black,Any occasion,Medium,137 mm,VC E13814,2000,2000,VCEYE,4204,Any age group,Black Rimless Rectangle Eyeglasses,eyeframe,4.8,16,13803,2359
151326,Aquacolor Premium,No color available,Any occasion,No size,,Aquacolor Premium Tricky Turquoise Zero Power Monthly,1299,549,AQUACOLOR,49988,,Aquacolor Turquoise Premium Zero Power Monthly 2LP,contact_lens,4.75,9,12460,231
211286,John Jacobs,Black,Any occasion,Wide,141 mm,JJ E16147,3500,3500,JJBOGO,1444,Any age group,Black Full Rim Round Eyeglasses,eyeframe,0.0,0,1626,0
207674,Hooper,Blue,Any occasion,5-8 yrs,123 mm,HP E15012M,1000,1000,HOOPEREYE,2249,5-8 yrs,Sky Blue Full Rim Round Eyeglasses,eyeframe,0.0,0,2536,0
209022,Vincent Chase,Black,Any occasion,Medium,135 mm,VC E15505,2000,2000,VCEYE,679,Any age group,No search keywords,eyeframe,0.0,0,2018,0
211182,John Jacobs,Tortoise,Any occasion,Narrow,130 mm,JJ E16112,5000,5000,JJBOGO,706,Any age group,Gold Tortoise Full Rim Square Eyeglasses,eyeframe,5.0,1,1384,0
209324,Vincent Chase Polarized,Black,Any occasion,Wide,141 mm,VC S15763,1500,1500,VCSUN,120,Any age group,Round Full Rim Sunglasses,sunglasses,0.0,0,2295,0
215370,Vincent Chase,Plum,Any occasion,Narrow,132 mm,VC E16653,2000,2000,VCEYE,1478,Any age group,Plum Half Rim Cat Eye Eyeglasses,eyeframe,0.0,0,425,0
211035,Hooper,Blue,Any occasion,5-8 yrs,124 mm,HP E16080,1000,1000,HOOPEREYE,1239,5-8 yrs,No search keywords,eyeframe,0.0,0,599,0
206135,Lenskart Air,Purple,Any occasion,Medium,134 mm,LA E15323,3000,3000,VCEYE,1753,Any age group,Purple Transparent Full Rim Geometric Eyeglasses,eyeframe,3.0,1,4981,0
210231,John Jacobs,Brown,Any occasion,Extra Wide,151 mm,JJ S15904,6000,6000,JJSUN,152,Any age group,Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,904,0
215459,Vincent Chase Polarized,Brown,Any occasion,Wide,142 mm,VC S16662,2000,2000,VCSUN,1098,Any age group,No search keywords,sunglasses,0.0,0,527,0
143688,John Jacobs,Transparent,Any occasion,Medium,134 mm,JJ E13491,3500,3500,JJBOGO,911,Any age group,Transparent Full Rim Wayfarer Eyeglasses,eyeframe,4.8,20,12943,3999
146474,John Jacobs,Pink,Any occasion,Wide,140 mm,JJ E13746,5000,5000,JJBOGO,82,Any age group,Pink Transparent Full Rim Cat Eye Eyeglasses,eyeframe,5.0,4,7430,447
210551,Vincent Chase,Black,Any occasion,Wide,139 mm,VC E15989,1700,1700,VCEYE,23,Any age group,No search keywords,eyeframe,0.0,0,1588,0
136184,ThinOptics,Black,Any occasion,Wide,139 mm,Go-Reader Glasses With Case,1100,1100,,1812,,Black Full Rim Rectangle Eyeglasses,non_power_reading,4.2,132,28385,694
209288,Vincent Chase Polarized,Gunmetal Black,Any occasion,Medium,138 mm,VC S15748,1500,1500,VCSUN,665,Any age group,Round Full Rim Sunglasses,sunglasses,0.0,0,1454,0
212333,Lenskart Air,Blue,Any occasion,Medium,137 mm,LA E16350,1700,1700,No offer,921,Any age group,No search keywords,eyeframe,0.0,0,1217,0
147667,John Jacobs,Rose Gold,Vacation,Wide,139 mm,JJ S13078,5000,5000,JJSUN,105,Any age group,Rose Gold Round Full Rim Sunglasses,sunglasses,4.4,9,3487,106
211202,Vincent Chase,Navy,Any occasion,Extra Narrow,128 mm,VC E13394,1700,1700,VCEYE,624,Any age group,Navy Full Rim Round Eyeglasses,eyeframe,0.0,0,1606,0
213172,Lenskart STUDIO,Gunmetal,Any occasion,Wide,140 mm,LK E16516,3000,3000,No offer,284,Any age group,No search keywords,eyeframe,0.0,0,1750,0
145911,John Jacobs,Silver,Any occasion,Narrow,132 mm,JJ E13672,5000,5000,JJBOGO,38,,Pro Titanium Silver Rimless Oval Eyeglasses,eyeframe,4.85,8,13970,2602
148398,John Jacobs,Silver,Vacation,Wide,134 mm,JJ S12471S,5000,5000,JJSUN,198,Any age group,Silver Square Full Rim Sunglasses,sunglasses,5.0,2,5750,1015
202871,Vincent Chase Online,Gold,Any occasion,Wide,144 mm,VC S11748,2000,2000,VCSUN,1394,,Golden Square Full Rim Sunglasses,sunglasses,4.65,125,16602,7661
212033,Hooper,Grey,Any occasion,5-8 yrs,123 mm,LK E16276,2000,2000,No offer,420,5-8 yrs,Grey Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,1770,0
212334,Lenskart Air,Brown,Any occasion,Medium,136 mm,LA E16351,1700,1700,No offer,1551,Any age group,No search keywords,eyeframe,0.0,0,417,0
149873,Hooper,Black,Any occasion,5-8 yrs,120 mm,HP E10082,1000,1000,HOOPEREYE,981,5-8 yrs,Black Full Rim Wayfarer Eyeglasses,eyeframe,4.35,11,8581,64
215772,Vincent Chase,Green,Any occasion,Medium,135 mm,VC E16697,1700,1700,VCEYE,688,Any age group,No search keywords,eyeframe,0.0,0,1602,0
205979,John Jacobs,Black,Party,Medium,137 mm,JJ E15292,5000,5000,JJEYE,1740,Any age group,Black Full Rim Round Eyeglasses,eyeframe,0.0,0,4363,0
215768,Vincent Chase,Grey,Any occasion,Extra Narrow,129 mm,VC E16692,1700,1700,VCEYE,1491,Any age group,No search keywords,eyeframe,0.0,0,502,0
146473,John Jacobs,Black,Party,Medium,136 mm,JJ E13745,5000,5000,JJBOGO,1012,Any age group,Black Full Rim Square Eyeglasses,eyeframe,4.55,7,8725,1367
148433,John Jacobs,Black,Vacation,Narrow,133 mm,JJ S13082S,5000,5000,JJSUN,192,,Black Wayfarer Full Rim Sunglasses,sunglasses,4.65,3,5090,177
215763,Vincent Chase,Blue,Any occasion,Medium,134 mm,VC E16690,1700,1700,VCEYE,1508,Any age group,No search keywords,eyeframe,0.0,0,433,0
152711,John Jacobs,Silver,Any occasion,Extra Wide,146 mm,JJ S14694,7000,7000,JJSUN,747,Any age group,Silver Grey Transparent Cat Eye Full Rim Sunglasses,sunglasses,5.0,2,2924,0
211216,Vincent Chase,Blue,Any occasion,Wide,139 mm,VC E13111,2000,2000,VCEYE,1251,Any age group,No search keywords,eyeframe,4.0,1,1358,0
211227,Vincent Chase,Blue,Any occasion,Medium,137 mm,VC E14353,1700,1700,VCEYE,956,Any age group,Blue Full Rim Square Eyeglasses,eyeframe,0.0,0,1261,0
211278,Vincent Chase Polarized,Black,Any occasion,Wide,144 mm,VC S11164-W,2000,2000,VCSUN,569,Any age group,Black Round Full Rim Sunglasses,sunglasses,0.0,0,2108,0
212671,John Jacobs,Transparent,Any occasion,Medium,137 mm,JJ E16430,3500,3500,JJBOGO,1106,,Transparent Full Rim Cat Eye Eyeglasses,eyeframe,0.0,0,1943,0
205897,John Jacobs,Transparent,Festive,Medium,136 mm,JJ E15273,5000,5000,JJEYE,176,Any age group,Brown Transparent Full Rim Round Eyeglasses,eyeframe,0.0,0,3604,0
212055,Hooper,Maroon,Any occasion,8-12 yrs,131 mm,LK S16250,2000,2000,VCEYE,389,8-12 yrs,No search keywords,sunglasses,0.0,0,1403,0
209203,Lenskart READERS,Black,Any occasion,Wide,140 mm,LR 6967,500,500,No offer,815,Any age group,Black Full Rim Oval Eyeglasses,non_power_reading,0.0,0,2997,0
211017,Hooper,White,Any occasion,8-12 yrs,127 mm,HP S16088,1000,1000,HOOPERSUN,8,8-12 yrs,Hooper White Full Rim  Sunglasses,sunglasses,0.0,0,1480,0
211532,Vincent Chase,Gold,Any occasion,Narrow,133 mm,VC E16202,2000,2000,VCEYE,825,Any age group,No search keywords,eyeframe,0.0,0,1256,0
215766,Vincent Chase,Green,,Wide,140 mm,VC E16691,1700,1700,VCEYE,1592,,Green Transparent Full Rim Rectangle Vincent Chase Classic Acetate VC E16691-C2 Eyeglasses,eyeframe,0.0,0,446,0
139165,Vincent Chase Online,Black,Any occasion,Medium,136 mm,VC E12395,1700,1700,VCEYE,7407,Any age group,Black Gold Full Rim Rectangle Eyeglasses,eyeframe,4.6,211,919,0
208181,John Jacobs,Tortoise,Any occasion,Medium,135 mm,JJ S15573,6000,6000,JJSUN,735,Any age group,Tortoise Wayfarer Full Rim Sunglasses,sunglasses,3.0,2,2243,0
211454,Lenskart Air,Gunmetal,Any occasion,Extra Narrow,129 mm,LA E16171,2000,2000,VCEYE,235,Any age group,No search keywords,eyeframe,0.0,0,1893,0
212716,Lenskart Air,Maroon,Any occasion,Narrow,130 mm,LA E16432,1700,1700,VCEYE,1601,Any age group,No search keywords,eyeframe,0.0,0,426,0
149782,Lenskart Blu,Black,Any occasion,Wide,139 mm,LB E14255,1200,1200,LKBLUCE,1080,Any age group,Matte Black Red Full Rim Rectangle Eyeglasses,non_power_reading,4.6,30,5390,862
207054,John Jacobs,Black,Working,Medium,136 mm,JJ S15461,6000,6000,JJSUN,1223,Any age group,Silver Dark Grey Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,1512,0
215764,Vincent Chase,Pink,Any occasion,Medium,134 mm,VC E16690,1700,1700,VCEYE,1326,Any age group,No search keywords,eyeframe,0.0,0,432,0
211387,Lenskart Air,Transparent,Any occasion,Medium,137 mm,LA E16155,1700,1700,VCEYE,1213,Any age group,No search keywords,eyeframe,0.0,0,1827,0
215769,Vincent Chase,Blue,,Extra Narrow,129 mm,VC E16692,1700,1700,VCEYE,1581,,Blue Transparent Blue Full Rim Rectangle Vincent Chase Classic Acetate VC E16692-C2 Eyeglasses,eyeframe,0.0,0,456,0
149172,Lenskart Blu,Gold,Any occasion,Narrow,130 mm,LB E14131,2000,2000,LKBLUCE,1674,Any age group,Gold Full Rim Round Eyeglasses,non_power_reading,4.5,88,12613,6644
211042,Lenskart Air,Black,,Extra Wide,142 mm,LA E16090,2000,2000,VCEYE,511,,Black Green Rimless Rectangle Lenskart Air Essentials LA E16090-C2 Eyeglasses,eyeframe,0.0,0,2615,0
212407,Lenskart STUDIO,Tortoise,Any occasion,Wide,138 mm,LK E16374,2000,2000,No offer,293,Any age group,Tortoise Full Rim Round Eyeglasses,eyeframe,0.0,0,2668,0
209714,Vincent Chase,Black,Any occasion,Medium,136 mm,VC E15833,2000,2000,VCEYE,366,Any age group,No search keywords,eyeframe,0.0,0,2428,0
134943,John Jacobs,Black,Working,Extra Wide,143 mm,JJ S12471,5000,5000,JJSUN,629,Any age group,Black Hexagonal Full Rim Sunglasses,sunglasses,4.55,14,11493,1688
143918,Lenskart Blu,Grey,Any occasion,Medium,134 mm,LB E13528,1500,1500,LKBLUCE,452,Any age group,Grey Transparent Full Rim Round Eyeglasses,non_power_reading,4.4,114,9539,6037
210787,Lenskart Air,Blue,Any occasion,Medium,136 mm,LA E16032,2000,2000,VCEYE,207,Any age group,No search keywords,eyeframe,0.0,0,1992,0
211206,Vincent Chase,Black,Any occasion,Medium,134 mm,VC E13757,1700,1700,VCEYE,658,Any age group,No search keywords,eyeframe,0.0,0,1594,0
215457,Vincent Chase Polarized,Blue,Any occasion,Wide,142 mm,VC S16662,2000,2000,VCSUN,725,Any age group,No search keywords,sunglasses,0.0,0,466,0
113125,John Jacobs,Brown,Everyday,Narrow,130 mm,JJ E10007,3500,3500,JJBOGO,174,Any age group,Brown Tortoise Full Rim Rectangle Eyeglasses,eyeframe,4.15,108,29105,1812
204402,Hooper,Blue,Any occasion,8-12 yrs,125 mm,HP E15084L,1000,1000,HOOPEREYE,97,8-12 yrs,Blue Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.75,4,10230,0
209026,Vincent Chase Online,Gunmetal,Any occasion,Narrow,132 mm,VC E15541,2000,2000,VCEYE,109,Any age group,No search keywords,eyeframe,5.0,2,2138,0
118347,John Jacobs,Black,Everyday,Narrow,132 mm,JJ E10334,3500,3500,JJBOGO,72,Any age group,Black Full Rim Round Eyeglasses,eyeframe,4.45,159,34366,17102
134518,ThinOptics,Black,Any occasion,Wide,139 mm,Thinoptics Brookyln Frontpage,2000,2000,,294,,Black Full Rim Rectangle Eyeglasses,non_power_reading,4.0,22,3448,417
209705,Vincent Chase,Gunmetal,Any occasion,Narrow,132 mm,VC E15830,2000,2000,VCEYE,61,Any age group,No search keywords,eyeframe,0.0,0,3153,0
209279,Vincent Chase,Gunmetal,Any occasion,Medium,136 mm,VC S15745,1500,1500,VCSUN,1034,Any age group,Aviator Full Rim Sunglasses,sunglasses,0.0,0,1531,0
